buildingid X Y Z
982 1791.21 685.19 5
982 1801.66 684.83 5
983 1800.97 676.09 5
983 1800.74 670.77 5
983 1796.08 670.99 5
983 1796.31 676.31 5
983 1800.97 676.09 5
984 1809.41 683.09 5
984 1808.95 672.45 5
984 1801.36 672.75 5
984 1801.82 683.38 5
984 1809.41 683.09 5
985 1810.1 668.99 5
985 1809.66 659.02 5
985 1800.26 659.36 5
985 1800.7 669.33 5
985 1810.1 668.99 5
986 1757.87 667.6 5
986 1756.73 678.82 5
986 1765.6 679.72 5
986 1766.74 668.49 5
986 1757.87 667.6 5
987 1749.68 666.69 5
987 1744.24 666.15 5
987 1743.1 677.38 5
987 1748.53 677.91 5
987 1749.68 666.69 5
988 1757.87 667.6 5
988 1749.68 666.69 5
988 1748.53 677.91 5
988 1756.73 678.82 5
988 1757.87 667.6 5
989 1776.51 671.36 5
989 1768.41 670.56 5
989 1767.33 680.78 5
989 1775.44 681.58 5
989 1776.51 671.36 5
990 1776.51 671.36 5
990 1775.44 681.58 5
990 1780.68 682.12 5
990 1781.75 671.9 5
990 1776.51 671.36 5
991 1782.01 663.13 5
991 1769.52 661.77 5
991 1768.77 669.66 5
991 1781.25 671.02 5
991 1782.01 663.13 5
992 1782.01 663.13 5
992 1781.25 671.02 5
992 1785.73 671.47 5
992 1786.48 663.58 5
992 1782.01 663.13 5
993 1789.31 673.71 5
993 1782.44 672.99 5
993 1781.3 684.21 5
993 1788.16 684.93 5
993 1789.31 673.71 5
994 1791.04 663.13 5
994 1787.61 662.77 5
994 1786.69 671.78 5
994 1790.12 672.14 5
994 1791.04 663.13 5
995 1782.06 650.27 5
995 1774.05 649.47 5
995 1772.99 659.91 5
995 1780.99 660.72 5
995 1782.06 650.27 5
996 1787.62 652.02 5
996 1782.47 651.48 5
996 1781.55 660.15 5
996 1786.7 660.69 5
996 1787.62 652.02 5
997 1764.45 649.37 5
997 1763.09 663.37 5
997 1768.62 663.9 5
997 1768.84 661.23 5
997 1770.74 661.41 5
997 1771.88 650.07 5
997 1764.45 649.37 5
998 1764.45 649.37 5
998 1759.49 648.82 5
998 1758.04 662.83 5
998 1763.09 663.37 5
998 1764.45 649.37 5
999 1750.89 654.57 5
999 1744.89 653.94 5
999 1743.74 665.17 5
999 1749.75 665.8 5
999 1750.89 654.57 5
1000 1750.89 654.57 5
1000 1749.75 665.8 5
1000 1755.56 666.43 5
1000 1756.71 655.21 5
1000 1750.89 654.57 5
1001 1773.55 644.6 5
1001 1773.24 639.62 5
1001 1761.56 640.35 5
1001 1761.88 645.33 5
1001 1773.55 644.6 5
1002 1771.57 626.36 5
1002 1772.42 637.31 5
1002 1782.95 636.5 5
1002 1782.1 625.55 5
1002 1771.57 626.36 5
1003 1772.42 637.31 5
1003 1771.57 626.36 5
1003 1761.8 627.15 5
1003 1762.65 638.1 5
1003 1772.42 637.31 5
1004 1776.77 689.2 5
1004 1754.59 687.97 5
1004 1754.21 695.51 5
1004 1776.39 696.75 5
1004 1776.77 689.2 5
1005 1766.71 682.24 5
1005 1766.28 688.13 5
1005 1779.24 689.14 5
1005 1779.76 683.25 5
1005 1766.71 682.24 5
1006 1766.71 682.24 5
1006 1754.7 681.2 5
1006 1754.18 687.09 5
1006 1766.28 688.13 5
1006 1766.71 682.24 5
1007 1757.43 702.53 5
1007 1757.18 696.44 5
1007 1748.82 696.75 5
1007 1749.07 702.85 5
1007 1757.43 702.53 5
1008 1790.8 728.88 5
1008 1783.45 727.73 5
1008 1782.39 734.74 5
1008 1789.74 735.89 5
1008 1790.8 728.88 5
1009 1772.28 831.34 5
1009 1764.2 831.42 5
1009 1764.37 841.84 5
1009 1772.45 841.75 5
1009 1772.28 831.34 5
1010 1772.28 831.34 5
1010 1772.45 841.75 5
1010 1780.81 841.66 5
1010 1780.64 831.24 5
1010 1772.28 831.34 5
1011 1796.17 817.45 5
1011 1796.37 829.2 5
1011 1812.34 829.14 5
1011 1812.33 817.39 5
1011 1796.17 817.45 5
1012 1778.11 817.45 5
1012 1765.18 817.54 5
1012 1765.19 829.29 5
1012 1778.31 829.3 5
1012 1778.11 817.45 5
1013 1796.17 817.45 5
1013 1778.11 817.45 5
1013 1778.31 829.3 5
1013 1796.37 829.2 5
1013 1796.17 817.45 5
1014 1799.12 840.22 5
1014 1798.42 831.14 5
1014 1792.63 831.62 5
1014 1793.34 840.69 5
1014 1799.12 840.22 5
1015 1809.56 839.52 5
1015 1808.86 830.44 5
1015 1798.42 831.14 5
1015 1799.12 840.22 5
1015 1809.56 839.52 5
1016 1793.34 840.69 5
1016 1792.63 831.62 5
1016 1784.85 832.14 5
1016 1785.55 841.21 5
1016 1793.34 840.69 5
1017 1808.86 830.44 5
1017 1809.56 839.52 5
1017 1815.45 839.04 5
1017 1814.74 829.97 5
1017 1808.86 830.44 5
1018 1835.52 828.13 5
1018 1833.72 813.65 5
1018 1820.07 815.2 5
1018 1821.77 829.68 5
1018 1835.52 828.13 5
1019 1833.72 813.65 5
1019 1835.52 828.13 5
1019 1839.21 827.7 5
1019 1837.51 813.22 5
1019 1833.72 813.65 5
1020 1852.93 806.08 5
1020 1852.02 792.8 5
1020 1830.19 794.33 5
1020 1831.1 807.61 5
1020 1852.93 806.08 5
1021 1815.17 805.56 5
1021 1804.14 805.61 5
1021 1804.21 811.93 5
1021 1815.23 811.88 5
1021 1815.17 805.56 5
1022 1786.16 793.74 5
1022 1766.28 793.23 5
1022 1765.99 804.33 5
1022 1785.87 804.84 5
1022 1786.16 793.74 5
1023 1786.28 806.16 5
1023 1780.96 806.07 5
1023 1780.8 811.06 5
1023 1786.12 811.15 5
1023 1786.28 806.16 5
1024 1786.28 806.16 5
1024 1786.12 811.15 5
1024 1791.93 811.34 5
1024 1792.09 806.35 5
1024 1786.28 806.16 5
1025 1769.72 805.45 5
1025 1763.16 805.28 5
1025 1762.94 811.72 5
1025 1769.6 811.89 5
1025 1769.72 805.45 5
1026 1769.72 805.45 5
1026 1769.6 811.89 5
1026 1775.02 811.98 5
1026 1775.24 805.54 5
1026 1769.72 805.45 5
1027 1815.13 856.46 5
1027 1798.84 858.96 5
1027 1796.91 846.48 5
1027 1787.81 847.81 5
1027 1790.87 867.14 5
1027 1816.15 863.19 5
1027 1815.13 856.46 5
1028 1815.13 856.46 5
1028 1813.1 843.98 5
1028 1796.91 846.48 5
1028 1798.84 858.96 5
1028 1815.13 856.46 5
1029 1773.91 869.33 5
1029 1772.78 862.37 5
1029 1766.53 863.3 5
1029 1767.65 870.25 5
1029 1773.91 869.33 5
1030 1776.73 860.72 5
1030 1775.26 851.44 5
1030 1765.88 852.89 5
1030 1767.35 862.17 5
1030 1776.73 860.72 5
1031 1782.78 885.63 5
1031 1781.33 873.25 5
1031 1770.14 874.52 5
1031 1771.5 886.9 5
1031 1782.78 885.63 5
1032 1793.18 871.96 5
1032 1794.63 884.34 5
1032 1802.97 883.36 5
1032 1801.52 870.98 5
1032 1793.18 871.96 5
1033 1794.63 884.34 5
1033 1793.18 871.96 5
1033 1781.33 873.25 5
1033 1782.78 885.63 5
1033 1794.63 884.34 5
1034 1819.4 897.71 5
1034 1818.07 886.43 5
1034 1800.53 888.41 5
1034 1801.87 899.69 5
1034 1819.4 897.71 5
1035 1790.01 915.94 5
1035 1789.61 903.65 5
1035 1781.53 903.95 5
1035 1781.94 916.14 5
1035 1790.01 915.94 5
1036 1858.59 864.7 5
1036 1856.93 851.77 5
1036 1827.28 855.71 5
1036 1828.93 868.53 5
1036 1858.59 864.7 5
1037 463.12 490.05 75
1037 452.56 486.52 75
1037 457.05 475.65 75
1037 452.05 473.66 75
1037 453.64 468.85 75
1037 468.99 473.82 75
1037 489.35 416.87 75
1037 459.78 406.34 75
1037 430.49 395.8 75
1037 410.04 452.97 75
1037 422.44 457.8 75
1037 419.51 466.41 75
1037 406.75 462.15 75
1037 402.57 473.79 75
1037 461.43 494.86 75
1037 463.12 490.05 75
1038 460.46 425.74 75
1038 466.69 427.71 75
1038 461.12 444.59 75
1038 453.69 467.18 75
1038 453.51 467.63 75
1038 452.56 467.32 75
1038 424.45 458.53 75
1038 437.63 418.61 75
1038 460.46 425.74 75
1039 199.82 1268.97 6
1039 201.81 1257.49 6
1039 222.82 1261.22 6
1039 224.65 1250.85 6
1039 161.12 1239.57 6
1039 155.65 1270.67 6
1039 219.18 1281.95 6
1039 220.74 1272.7 6
1039 199.82 1268.97 6
1040 165.82 1263.1 6
1040 167.73 1252.51 6
1040 194.58 1257.32 6
1040 192.66 1267.92 6
1040 165.82 1263.1 6
1041 315.78 1291.59 15
1041 316.28 1288.81 15
1041 322.11 1289.89 15
1041 332.25 1236.71 15
1041 327.19 1235.83 15
1041 327.95 1232.04 15
1041 317.71 1230.05 15
1041 317.13 1233.06 15
1041 312.92 1232.27 15
1041 302.52 1286.57 15
1041 306.82 1287.36 15
1041 306.41 1289.7 15
1041 315.78 1291.59 15
1042 320.28 1255.64 15
1042 319.48 1261.65 15
1042 324.54 1262.42 15
1042 323.89 1266.76 15
1042 314.34 1265.43 15
1042 315.79 1254.96 15
1042 320.28 1255.64 15
1043 787.96 255.35 5
1043 776.65 256.05 5
1043 778.22 280.65 5
1043 786.1 280.03 5
1043 785.27 265.84 5
1043 788.79 265.65 5
1043 787.96 255.35 5
1044 806.07 272.14 5
1044 804.77 254.19 5
1044 796.69 254.71 5
1044 798 272.65 5
1044 806.07 272.14 5
1045 799.99 283.71 5
1045 799.58 275.17 5
1045 806.24 274.91 5
1045 806.07 272.14 5
1045 798 272.65 5
1045 796.69 254.71 5
1045 787.96 255.35 5
1045 788.79 265.65 5
1045 785.27 265.84 5
1045 786.1 280.03 5
1045 778.22 280.65 5
1045 776.65 256.05 5
1045 772 256.38 5
1045 773.96 285.41 5
1045 799.99 283.71 5
1046 806.24 274.91 5
1046 799.58 275.17 5
1046 799.99 283.71 5
1046 836.84 281.2 5
1046 836.25 272.89 5
1046 806.24 274.91 5
1047 809.19 191.17 84
1047 810.08 181.16 84
1047 796.36 180.37 84
1047 796.5 178.25 84
1047 785.16 177.52 84
1047 784.88 181.63 84
1047 777.45 181.13 84
1047 776.91 190.13 84
1047 783.2 190.54 84
1047 782.99 193.54 84
1047 788.33 193.87 84
1047 788.19 195.98 84
1047 793.72 196.29 84
1047 794.14 190.18 84
1047 809.19 191.17 84
1048 810.08 181.16 84
1048 809.19 191.17 84
1048 813.67 191.4 84
1048 813.61 192.95 84
1048 820.95 193.34 84
1048 820.73 196.01 84
1048 823.4 196.17 84
1048 823.26 198.39 84
1048 841.36 199.53 84
1048 842.31 184.2 84
1048 834.88 183.81 84
1048 835.1 181.03 84
1048 822.53 180.32 84
1048 822.47 181.99 84
1048 810.08 181.16 84
1049 364.01 453.8 15
1049 345.41 471.1 15
1049 345.51 471.2 15
1049 346 471.64 15
1049 346.68 472.18 15
1049 347.25 472.5 15
1049 347.93 472.93 15
1049 348.7 473.24 15
1049 349.47 473.67 15
1049 350.24 473.87 15
1049 351.01 474.08 15
1049 351.77 474.28 15
1049 352.63 474.37 15
1049 353.39 474.47 15
1049 354.25 474.45 15
1049 355.01 474.43 15
1049 355.87 474.41 15
1049 356.62 474.28 15
1049 357.48 474.26 15
1049 358.24 474.13 15
1049 359.09 473.89 15
1049 359.84 473.54 15
1049 360.59 473.19 15
1049 361.16 472.85 15
1049 361.91 472.5 15
1049 362.56 471.93 15
1049 363.21 471.47 15
1049 363.87 471.01 15
1049 364.52 470.44 15
1049 365.08 469.87 15
1049 365.44 469.2 15
1049 365.9 468.52 15
1049 366.36 467.84 15
1049 366.73 467.28 15
1049 366.99 466.5 15
1049 367.26 465.83 15
1049 367.43 465.16 15
1049 367.6 464.37 15
1049 367.77 463.59 15
1049 367.85 462.93 15
1049 367.74 462.15 15
1049 367.72 461.38 15
1049 367.7 460.6 15
1049 367.59 459.94 15
1049 367.38 459.16 15
1049 367.07 458.39 15
1049 366.87 457.73 15
1049 366.47 457.08 15
1049 366.16 456.31 15
1049 365.77 455.76 15
1049 365.18 455.11 15
1049 364.79 454.56 15
1049 364.3 454.02 15
1049 364.01 453.8 15
1050 480.69 325.63 15
1050 480.34 323.2 15
1050 507.75 319.68 15
1050 506.48 310.73 15
1050 467.12 315.84 15
1050 468.29 324.58 15
1050 472.94 324.03 15
1050 473.29 326.58 15
1050 480.69 325.63 15
1051 517.84 316.01 15
1051 537.66 313.23 15
1051 537.89 314.78 15
1051 541.59 314.25 15
1051 541.12 310.71 15
1051 542.06 310.58 15
1051 541.58 306.59 15
1051 540.07 306.85 15
1051 539.46 301.54 15
1051 536.14 301.95 15
1051 536.37 303.72 15
1051 526.9 305.15 15
1051 526.78 304.16 15
1051 521.94 304.71 15
1051 522.19 307.15 15
1051 512.52 308.59 15
1051 514.05 320.21 15
1051 518.31 319.67 15
1051 517.84 316.01 15
1052 555.02 303.51 5
1052 549.29 291.22 5
1052 539.6 295.76 5
1052 543.42 303.89 5
1052 546.9 302.26 5
1052 548.81 306.43 5
1052 555.02 303.51 5
1053 555.5 307.5 5
1053 550.72 306.5 5
1053 547.69 322.66 5
1053 552.57 323.65 5
1053 555.5 307.5 5
1054 429.34 361.31 15
1054 412.46 355.93 15
1054 409.11 366.44 15
1054 425.99 371.82 15
1054 429.34 361.31 15
1055 462.43 356.34 15
1055 446 350.06 15
1055 442.16 360.13 15
1055 458.59 366.42 15
1055 462.43 356.34 15
1056 485.34 355.71 15
1056 471.63 351.58 15
1056 468.64 361.42 15
1056 475.16 363.37 15
1056 474.11 366.95 15
1056 483.98 369.83 15
1056 486.09 362.68 15
1056 483.5 361.96 15
1056 485.34 355.71 15
1057 511.04 352.23 15
1057 500.04 346.05 15
1057 494.48 355.94 15
1057 502.2 360.32 15
1057 501.65 361.1 15
1057 509.18 365.37 15
1057 513.38 358.17 15
1057 509.13 355.72 15
1057 511.04 352.23 15
1058 533.5 375.03 9
1058 516.81 369.97 9
1058 513.58 381.25 9
1058 521.92 383.83 9
1058 520.07 389.98 9
1058 528.41 392.45 9
1058 533.5 375.03 9
1059 517.18 384.5 5
1059 512.28 382.83 5
1059 510.16 389.1 5
1059 515.05 390.76 5
1059 517.18 384.5 5
1060 537.03 356.63 15
1060 541.55 343.21 15
1060 536.56 341.55 15
1060 535.59 344.57 15
1060 533.57 343.84 15
1060 534.63 340.49 15
1060 525.51 337.37 15
1060 520.91 351.23 15
1060 537.03 356.63 15
1061 546.93 345.2 5
1061 542.33 344.08 5
1061 540.81 351.78 5
1061 545.4 352.78 5
1061 546.93 345.2 5
1062 539.91 365.34 5
1062 523.81 360.6 5
1062 521.44 368.53 5
1062 537.54 373.27 5
1062 539.91 365.34 5
1063 540.89 445.99 5
1063 530.15 442.68 5
1063 527.95 449.73 5
1063 538.78 453.03 5
1063 540.89 445.99 5
1064 541.87 443.3 5
1064 564.59 450 5
1064 566.77 442.07 5
1064 543.96 435.71 5
1064 541.87 443.3 5
1065 564.59 450 5
1065 541.87 443.3 5
1065 539.08 453.36 5
1065 561.88 459.72 5
1065 564.59 450 5
1066 543.18 435.06 5
1066 533.01 431.74 5
1066 531.34 436.89 5
1066 541.51 440.21 5
1066 543.18 435.06 5
1067 536.9 438.87 5
1067 534.14 438.71 5
1067 533.87 443.04 5
1067 536.63 443.2 5
1067 536.9 438.87 5
1068 589.51 453.76 5
1068 566.61 447.4 5
1068 563.31 459.68 5
1068 586.2 465.93 5
1068 589.51 453.76 5
1069 590.37 446.3 5
1069 568.44 440.7 5
1069 566.97 446.28 5
1069 588.9 451.88 5
1069 590.37 446.3 5
1070 590.79 443.96 5
1070 594.23 429.35 5
1070 589.25 428.13 5
1070 588.66 431.03 5
1070 536.59 418.68 5
1070 533.84 430.5 5
1070 590.79 443.96 5
1071 570.91 417.78 5
1071 538.57 410.53 5
1071 537.2 416.67 5
1071 569.55 423.92 5
1071 570.91 417.78 5
1072 587.36 421.07 5
1072 571.66 417.32 5
1072 570.12 424.02 5
1072 585.82 427.76 5
1072 587.36 421.07 5
1073 594.73 422.79 5
1073 590.61 421.77 5
1073 589.58 426.12 5
1073 593.7 427.14 5
1073 594.73 422.79 5
1074 596.47 420.08 5
1074 597.96 411.17 5
1074 592.8 410.29 5
1074 592.13 414.08 5
1074 589.65 413.69 5
1074 588.83 418.82 5
1074 596.47 420.08 5
1075 598.5 402.17 5
1075 594.2 401.6 5
1075 593.15 408.95 5
1075 597.45 409.63 5
1075 598.5 402.17 5
1076 599.96 392.26 5
1076 595.39 392.03 5
1076 594.99 398.92 5
1076 599.56 399.15 5
1076 599.96 392.26 5
1077 589.58 410.81 5
1077 576.76 408.22 5
1077 574.98 416.91 5
1077 587.8 419.51 5
1077 589.58 410.81 5
1078 591.43 393.79 5
1078 578.84 392.41 5
1078 577.6 403.76 5
1078 590.2 405.13 5
1078 591.43 393.79 5
1079 577.19 402.55 5
1079 572.03 401.67 5
1079 569.8 415.14 5
1079 574.96 416.03 5
1079 577.19 402.55 5
1080 565.77 413.79 5
1080 566.19 411.68 5
1080 569.82 412.26 5
1080 572.08 399.89 5
1080 560.81 397.93 5
1080 559.82 403.94 5
1080 557.81 403.66 5
1080 556.31 412.12 5
1080 565.77 413.79 5
1081 550.55 387.4 5
1081 542.61 385.58 5
1081 537.55 407.56 5
1081 545.49 409.37 5
1081 550.55 387.4 5
1082 558.5 389.32 5
1082 551.41 387.6 5
1082 546.15 409.36 5
1082 553.24 411.08 5
1082 558.5 389.32 5
1083 564.8 386.41 5
1083 559.54 385.53 5
1083 557.65 397.33 5
1083 562.91 398.21 5
1083 564.8 386.41 5
1084 577.04 388.79 5
1084 566.53 387.14 5
1084 565.31 395.38 5
1084 575.81 396.92 5
1084 577.04 388.79 5
1085 559.88 372.31 5
1085 560.38 369.64 5
1085 552.83 368.37 5
1085 552.25 371.49 5
1085 547.09 370.61 5
1085 545.52 380.19 5
1085 561.28 382.82 5
1085 562.94 372.91 5
1085 559.88 372.31 5
1086 573.35 378.33 5
1086 563.13 376.68 5
1086 562.05 383.14 5
1086 572.28 384.79 5
1086 573.35 378.33 5
1087 582.22 379.35 5
1087 574.67 377.97 5
1087 573.67 383.54 5
1087 581.22 384.92 5
1087 582.22 379.35 5
1088 585.65 375.72 5
1088 587.35 363.59 5
1088 582.1 362.93 5
1088 581.85 364.6 5
1088 566.58 362.51 5
1088 565.13 372.86 5
1088 585.65 375.72 5
1089 594.37 370.53 5
1089 586.92 369.48 5
1089 585.79 377.27 5
1089 593.24 378.32 5
1089 594.37 370.53 5
1090 604.59 372.18 5
1090 594.95 370.96 5
1090 593.92 378.97 5
1090 603.56 380.19 5
1090 604.59 372.18 5
1091 597.67 354.03 5
1091 587.86 353.48 5
1091 587.48 361.36 5
1091 592.63 361.58 5
1091 592.25 369.47 5
1091 596.92 369.69 5
1091 597.67 354.03 5
1092 605.96 354.61 5
1092 599.11 354.44 5
1092 598.87 363.77 5
1092 605.72 363.94 5
1092 605.96 354.61 5
1093 586.92 350.39 5
1093 575.37 348.88 5
1093 574.25 357.45 5
1093 585.8 358.96 5
1093 586.92 350.39 5
1094 551.94 366.84 5
1094 552.71 363.27 5
1094 560.26 364.87 5
1094 561.71 357.85 5
1094 549.75 355.34 5
1094 547.54 365.94 5
1094 551.94 366.84 5
1095 564.57 365.77 5
1095 565.86 360.19 5
1095 570.26 361.2 5
1095 573.08 348.6 5
1095 564.95 346.79 5
1095 560.93 364.97 5
1095 564.57 365.77 5
1096 557.84 343.95 5
1096 552.1 342.86 5
1096 550.17 353.12 5
1096 555.91 354.21 5
1096 557.84 343.95 5
1097 564.6 344.35 5
1097 559.92 343.46 5
1097 559.08 348.03 5
1097 563.77 348.92 5
1097 564.6 344.35 5
1098 572.61 333.63 5
1098 561.13 331.23 5
1098 558.92 341.71 5
1098 570.4 344.11 5
1098 572.61 333.63 5
1099 562.56 323.43 5
1099 556.72 322.23 5
1099 553.75 336.61 5
1099 559.68 337.81 5
1099 562.56 323.43 5
1100 572.23 333.41 5
1100 572.91 330.4 5
1100 578.85 331.82 5
1100 580.31 325.68 5
1100 563.85 321.73 5
1100 562.38 327.76 5
1100 566.3 328.67 5
1100 565.53 331.79 5
1100 572.23 333.41 5
1101 582.74 338.94 5
1101 583.41 335.38 5
1101 579.3 334.69 5
1101 578.8 337.7 5
1101 572.31 336.63 5
1101 570.81 345.43 5
1101 588.87 348.46 5
1101 590.28 340.21 5
1101 582.74 338.94 5
1102 610.41 342.08 5
1102 590.73 338.98 5
1102 589.27 349 5
1102 608.94 351.99 5
1102 610.41 342.08 5
1103 618.32 327.37 5
1103 611.65 323.52 5
1103 604.63 335.78 5
1103 611.3 339.62 5
1103 618.32 327.37 5
1104 608.39 326.26 5
1104 600.79 322.66 5
1104 595.36 334.11 5
1104 602.97 337.7 5
1104 608.39 326.26 5
1105 597.88 328.06 5
1105 589.77 323.47 5
1105 585.49 331 5
1105 593.5 335.59 5
1105 597.88 328.06 5
1106 578.58 309.85 5
1106 566.37 304.7 5
1106 561.52 316.13 5
1106 572.1 320.66 5
1106 571.47 322.11 5
1106 577.14 324.53 5
1106 580.92 315.68 5
1106 576.78 313.89 5
1106 578.58 309.85 5
1107 592.89 314.96 5
1107 583.36 310.52 5
1107 578.05 322.63 5
1107 587.48 327.07 5
1107 592.89 314.96 5
1108 568.65 293.1 5
1108 564.14 291.43 5
1108 559.85 302.74 5
1108 564.37 304.41 5
1108 568.65 293.1 5
1109 580.96 298.48 5
1109 570.58 294.28 5
1109 567.09 303.01 5
1109 577.47 307.22 5
1109 580.96 298.48 5
1110 585.98 301.36 5
1110 582.13 299.56 5
1110 577.89 308.76 5
1110 581.74 310.56 5
1110 585.98 301.36 5
1111 597.02 305.22 5
1111 587.68 300.88 5
1111 583.8 309.18 5
1111 593.14 313.52 5
1111 597.02 305.22 5
1112 620.85 326.2 5
1112 625.01 317.23 5
1112 599.92 307.15 5
1112 595.28 315.35 5
1112 605.52 321.67 5
1112 606.8 319.64 5
1112 620.85 326.2 5
1113 592.01 291.24 5
1113 587.97 289.33 5
1113 587.33 290.57 5
1113 577.12 285.7 5
1113 573.51 293.44 5
1113 587.76 300.21 5
1113 592.01 291.24 5
1114 594.8 281.19 5
1114 591.54 279.93 5
1114 588.42 288.32 5
1114 591.68 289.58 5
1114 594.8 281.19 5
1115 607.17 296.22 5
1115 593.97 289.75 5
1115 588.72 300.41 5
1115 601.91 306.88 5
1115 607.17 296.22 5
1116 613.12 302.07 5
1116 606.28 298.9 5
1116 602.58 306.97 5
1116 609.22 310.04 5
1116 613.12 302.07 5
1117 613.12 302.07 5
1117 609.22 310.04 5
1117 616.64 313.53 5
1117 620.43 305.46 5
1117 613.12 302.07 5
1118 624.78 315.9 5
1118 626.59 311.86 5
1118 631.49 314.08 5
1118 633.47 309.6 5
1118 622.12 304.53 5
1118 618.34 313.05 5
1118 624.78 315.9 5
1119 625.67 317.1 5
1119 629.81 318.89 5
1119 631.71 314.96 5
1119 627.57 313.06 5
1119 625.67 317.1 5
1120 629.81 318.89 5
1120 625.67 317.1 5
1120 622.42 323.94 5
1120 626.55 325.85 5
1120 629.81 318.89 5
1121 630.5 301.12 5
1121 609.77 293.61 5
1121 607.71 298.76 5
1121 620.5 304.57 5
1121 621.95 301.32 5
1121 623.87 302.27 5
1121 622.97 304.07 5
1121 628.55 306.6 5
1121 630.5 301.12 5
1122 621.19 286.13 5
1122 623.7 276.31 5
1122 618.45 275.54 5
1122 616.19 284.14 5
1122 613.31 283.32 5
1122 610.42 293.04 5
1122 618.85 295.62 5
1122 621.19 286.13 5
1123 623.7 276.31 5
1123 621.19 286.13 5
1123 628.94 288.17 5
1123 630.52 282.92 5
1123 633.1 283.31 5
1123 634.11 277.96 5
1123 623.7 276.31 5
1124 628.94 288.17 5
1124 621.19 286.13 5
1124 618.85 295.62 5
1124 625.85 297.68 5
1124 628.94 288.17 5
1125 628.94 288.17 5
1125 625.85 297.68 5
1125 629.49 298.81 5
1125 632.39 289.2 5
1125 628.94 288.17 5
1126 613.35 280.98 5
1126 607.3 278.9 5
1126 605.17 285.05 5
1126 611.22 287.14 5
1126 613.35 280.98 5
1127 607.36 277.46 5
1127 602.75 275.57 5
1127 598.71 285.42 5
1127 603.33 287.32 5
1127 607.36 277.46 5
1128 599.69 282.63 5
1128 595.94 280.94 5
1128 592.7 288.23 5
1128 596.45 289.92 5
1128 599.69 282.63 5
1129 607.45 463.45 12
1129 599.78 457.3 12
1129 594.06 464.2 12
1129 601.64 470.46 12
1129 607.45 463.45 12
1130 612.71 441.69 12
1130 620.38 447.72 12
1130 625.92 441.05 12
1130 618.34 434.79 12
1130 612.71 441.69 12
1131 620.38 447.72 12
1131 612.71 441.69 12
1131 599.78 457.3 12
1131 607.45 463.45 12
1131 620.38 447.72 12
1132 592.58 462.23 5
1132 612.15 438.26 5
1132 608.75 435.56 5
1132 606.17 438.73 5
1132 602.96 436.14 5
1132 591.42 450.27 5
1132 594.63 452.97 5
1132 589.28 459.53 5
1132 592.58 462.23 5
1133 633.03 424.8 12
1133 628.28 421.35 12
1133 619.17 433.66 12
1133 623.82 437.1 12
1133 633.03 424.8 12
1134 633.03 424.8 12
1134 623.82 437.1 12
1134 629.54 441.3 12
1134 638.65 429 12
1134 633.03 424.8 12
1135 642.21 419.26 5
1135 634.19 414.12 5
1135 629.61 421.21 5
1135 637.64 426.36 5
1135 642.21 419.26 5
1136 616.41 422.18 5
1136 597.52 420.17 5
1136 596.3 432.29 5
1136 615.19 434.3 5
1136 616.41 422.18 5
1137 622.12 410.84 5
1137 609.35 410.02 5
1137 609 415.03 5
1137 621.77 415.84 5
1137 622.12 410.84 5
1138 609.27 407.03 5
1138 600.79 406.45 5
1138 600.52 411 5
1138 609.01 411.59 5
1138 609.27 407.03 5
1139 616.41 407.09 5
1139 617.43 398.3 5
1139 612.47 397.75 5
1139 612.23 399.86 5
1139 606.7 399.21 5
1139 607.09 395.76 5
1139 602.7 395.31 5
1139 601.52 405.32 5
1139 616.41 407.09 5
1140 626.38 398.76 5
1140 617.7 397.85 5
1140 616.62 407.97 5
1140 627.02 409.06 5
1140 627.55 403.73 5
1140 625.93 403.54 5
1140 626.38 398.76 5
1141 649.74 404.33 5
1141 634.27 402.35 5
1141 632.92 412.81 5
1141 648.38 414.79 5
1141 649.74 404.33 5
1142 685.53 374.66 12
1142 678.92 369.04 12
1142 649.77 405.55 12
1142 656.38 411.17 12
1142 685.53 374.66 12
1143 646.42 389.87 5
1143 620.72 385.46 5
1143 620.06 389.58 5
1143 615.76 388.9 5
1143 616.43 384.89 5
1143 605.34 383.04 5
1143 603.35 394.51 5
1143 644.43 401.56 5
1143 646.42 389.87 5
1144 655.44 388.77 5
1144 647.88 387.17 5
1144 644.82 401.67 5
1144 651.7 402.84 5
1144 655.44 388.77 5
1145 648.17 379.84 5
1145 635.17 377.36 5
1145 634.08 383.16 5
1145 647.08 385.63 5
1145 648.17 379.84 5
1146 612.23 373.34 5
1146 607.08 372.68 5
1146 606.37 378.58 5
1146 611.53 379.23 5
1146 612.23 373.34 5
1147 618.06 374.31 5
1147 612.91 373.54 5
1147 612.09 379.11 5
1147 617.25 379.88 5
1147 618.06 374.31 5
1148 667.49 376.4 5
1148 667.75 375.06 5
1148 668.17 372.95 5
1148 614.34 362.3 5
1148 614.68 360.85 5
1148 609.71 359.86 5
1148 608.02 368.55 5
1148 613.09 369.65 5
1148 612.51 372.78 5
1148 666.15 383.31 5
1148 667.49 376.4 5
1149 667.75 375.06 5
1149 667.49 376.4 5
1149 670.79 378.88 5
1149 675.94 371.88 5
1149 672.26 369.08 5
1149 667.75 375.06 5
1150 638.84 352.86 5
1150 611.9 348.38 5
1150 610.24 358.18 5
1150 637.18 362.67 5
1150 638.84 352.86 5
1151 638.71 343.77 5
1151 630.4 342.74 5
